Train_name,Station_name,Arrive_time,Departure_time,direction
280,Tiantongyuanbei,22:37,#VALUE!,0
281,Songjiazhuang,#VALUE!,22:00,0
281,Tiantongyuanbei,22:45,#VALUE!,0
282,Songjiazhuang,#VALUE!,22:08,0
282,Tiantongyuanbei,22:53,#VALUE!,0
283,Songjiazhuang,#VALUE!,22:16,0
283,Tiantongyuanbei,23:01,#VALUE!,0
284,Songjiazhuang,#VALUE!,22:24,0
284,Tiantongyuanbei,23:09,#VALUE!,0
285,Songjiazhuang,#VALUE!,22:32,0
285,Tiantongyuanbei,23:17,#VALUE!,0
286,Songjiazhuang,#VALUE!,22:40,0
286,Tiantongyuanbei,23:25,#VALUE!,0
287,Songjiazhuang,#VALUE!,22:48,0
287,Tiantongyuanbei,23:33,#VALUE!,0
288,Songjiazhuang,#VALUE!,22:56,0
288,Tiantongyuanbei,23:41,#VALUE!,0
289,Songjiazhuang,#VALUE!,23:04,0
289,Tiantongyuanbei,23:49,#VALUE!,0
290,Songjiazhuang,#VALUE!,23:12,0
290,Tiantongyuanbei,23:57,#VALUE!,0
